id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	switches_g	switches_l
PF06886	PF06886|Targeting_protein_for_Xklp2_(TPX2)	3	1.114615959071302e-5	NA	NA	NA	NA	0.42424394886850564	NA	NA	NA	NA	0.9053105899765054	1.0	NA	NA
PF06888	PF06888|Putative_Phosphatase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6557316237288155	NA	NA	NA	NA	0.9578069359908152	1.0	NA	NA
PF06905	PF06905|Fas_apoptotic_inhibitory_molecule_(FAIM1)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6787903181896091	NA	NA	NA	NA	0.8578675455890986	1.0	NA	NA
PF06907	PF06907|Latexin	22	8.173850366522881e-5	NA	NA	NA	NA	0.5912540101877817	NA	NA	NA	NA	0.9775701831590444	1.0	NA	NA
PF06910	PF06910|Male_enhanced_antigen_1_(MEA1)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.833602145145134	NA	NA	NA	NA	0.7238293697416035	1.0	NA	NA
PF06911	PF06911|Senescence-associated_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	1.155778109349875	NA	NA	NA	NA	0.3777430916165574	1.0	NA	NA
PF06916	PF06916|Protein_of_unknown_function_(DUF1279)	11	4.0869251832614405e-5	65	0	0.0	19.14575330772514	0.823965126126115	1.0	1.0	1.3397985293643081e-58	1.8328443881703737e-55	0.7338405051796044	1.0	0	1
PF06920	PF06920|Dedicator_of_cytokinesis	110	4.0869251832614405e-4	68	0	0.0	2.0029403460389377	0.9044823050943344	1.0	1.0	1.7544873091527508e-7	1.8071219284273335e-4	0.8204288175439075	1.0	0	3
PF06936	PF06936|Selenoprotein_S_(SelS)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.25683957985552774	NA	NA	NA	NA	0.99635300103919755	1.0	NA	NA
PF06937	PF06937|EURL_protein	8	2.9723092241901386e-5	NA	NA	NA	NA	0.9011526638034465	NA	NA	NA	NA	0.6740590137213324	1.0	NA	NA
PF06941	PF06941|5'_nucleotidase,_deoxy_(Pyrimidine),_cytosolic_type_C_protein_(NT5C)	19	7.059234407451579e-5	NA	NA	NA	NA	0.5368962968731371	NA	NA	NA	NA	0.9809420128388966	1.0	NA	NA
PF06951	PF06951|Group_XII_secretory_phospholipase_A2_precursor_(PLA2G12)	9	3.343847877213906e-5	NA	NA	NA	NA	0.99272278253751	NA	NA	NA	NA	0.5484305061447702	1.0	NA	NA
PF06954	PF06954|Resistin	1	3.7153865302376733e-6	NA	NA	NA	NA	0.9974590553549599	NA	NA	NA	NA	0.633057751712933	1.0	NA	NA
PF06957	PF06957|Coatomer_(COPI)_alpha_subunit_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.1036566298192911	NA	NA	NA	NA	0.3647492183564653	1.0	NA	NA
PF06959	PF06959|RecQ_helicase_protein-like_5_(RecQ5)	6	2.229231918142604e-5	NA	NA	NA	NA	0.21350839256781004	NA	NA	NA	NA	0.9907555376392709	1.0	NA	NA
PF06963	PF06963|Ferroportin1_(FPN1)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.356244434965459	NA	NA	NA	NA	0.0670177113330574	1.0	NA	NA
PF06969	PF06969|HemN_C-terminal_domain	11	4.0869251832614405e-5	31	0	0.0	9.131051577530451	0.7542114646551212	1.0	1.0	1.2978057415097628e-19	1.5729405587098325e-16	0.742458196688381	1.0	0	1
PF06978	PF06978|Ribonucleases_P/MRP_protein_subunit_POP1	10	3.715386530237673e-5	NA	NA	NA	NA	0.7919220378878773	NA	NA	NA	NA	0.7547556413936886	1.0	NA	NA
PF06979	PF06979|Protein_of_unknown_function_(DUF1301)	11	4.0869251832614405e-5	4	0	0.0	1.1782002035523162	0.8864798931580715	1.0	1.0	0.44055321816961934	1.0	0.6639238664018842	1.0	0	1
PF06984	PF06984|Mitochondrial_39-S_ribosomal_protein_L47_(MRP-L47)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.3975094786256659	NA	NA	NA	NA	0.2893194978226331	1.0	NA	NA
PF06989	PF06989|BAALC_N-terminus	NA	NA	0	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
PF06990	PF06990|Galactose-3-O-sulfotransferase	35	1.3003852855831858e-4	NA	NA	NA	NA	1.1234025537468793	NA	NA	NA	NA	0.2211989441324208	1.0	NA	NA
PF06991	PF06991|Splicing_factor,_Prp19-binding_domain	0	0.0	NA	NA	NA	NA	0.7832195979110873	NA	NA	NA	NA	0.8087299633357814	1.0	NA	NA
PF07000	PF07000|Protein_of_unknown_function_(DUF1308)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0442927972147833	NA	NA	NA	NA	0.46479495215487543	1.0	NA	NA
PF07001	PF07001|BAT2_N-terminus	23	8.545389019546649e-5	3	0	0.0	0.42261529040463514	0.9074106684131927	1.0	1.0	0.9724964231154577	1.0	0.6801158483243175	1.0	0	1
PF07002	PF07002|Copine	62	2.3035396487473575e-4	NA	NA	NA	NA	0.8612924852657398	NA	NA	NA	NA	0.8407487386471841	1.0	NA	NA
PF07004	PF07004|Sperm-tail_PG-rich_repeat	65	2.4150012446544876e-4	0	8	2.0099676550620065	0.0	0.38397630400088084	0.04993993180971434	1.0	1.0	1.0	0.9963186300523357	1.0	1	0
PF07010	PF07010|Endomucin	10	3.715386530237673e-5	NA	NA	NA	NA	0.7310049580503483	NA	NA	NA	NA	0.8531541088150615	1.0	NA	NA
PF07019	PF07019|Rab5-interacting_protein_(Rab5ip)	22	8.173850366522881e-5	NA	NA	NA	NA	0.7470962621583748	NA	NA	NA	NA	0.7970790487081223	1.0	NA	NA
PF07034	PF07034|Origin_recognition_complex_(ORC)_subunit_3_N-terminus	11	4.0869251832614405e-5	25	0	0.0	7.363751272201976	0.5085737857995543	1.0	1.0	4.6257883536080714e-14	5.3057792415884576e-11	0.9835790862952539	1.0	0	2
PF07035	PF07035|Colon_cancer-associated_protein_Mic1-like	11	4.0869251832614405e-5	12	0	0.0	3.5346006106569487	0.2879716501410463	1.0	1.0	2.2033894915393003e-4	0.204694883764001	0.9923472546296701	1.0	0	1
PF07039	PF07039|SGF29_tudor-like_domain	0	0.0	NA	NA	NA	NA	0.7310049580503483	NA	NA	NA	NA	0.7951034758327351	1.0	NA	NA
PF07047	PF07047|Optic_atrophy_3_protein_(OPA3)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.08813715129632	NA	NA	NA	NA	0.47348286699223013	1.0	NA	NA
PF07051	PF07051|Ovarian_carcinoma_immunoreactive_antigen_(OCIA)	22	8.173850366522881e-5	NA	NA	NA	NA	0.5851640674048354	NA	NA	NA	NA	0.9275928148655513	1.0	NA	NA
PF07052	PF07052|Hepatocellular_carcinoma-associated_antigen_59	11	4.0869251832614405e-5	NA	NA	NA	NA	0.4898486832296148	NA	NA	NA	NA	0.9143123766709238	1.0	NA	NA
PF07061	PF07061|Swi5	9	3.343847877213906e-5	NA	NA	NA	NA	1.202919551222092	NA	NA	NA	NA	0.42523255828268586	1.0	NA	NA
PF07064	PF07064|RIC1	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2743573023483084	NA	NA	NA	NA	0.21740079600189266	1.0	NA	NA
PF07065	PF07065|D123	1	3.7153865302376733e-6	NA	NA	NA	NA	0.5525037473636354	NA	NA	NA	NA	0.9686423847195254	1.0	NA	NA
PF07074	PF07074|Translocon-associated_protein,_gamma_subunit_(TRAP-gamma)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.833602145145134	NA	NA	NA	NA	0.7238293697416035	1.0	NA	NA
PF07078	PF07078|Forty-two-three_protein	11	4.0869251832614405e-5	7	0	0.0	2.0618503562165538	0.7542114646551212	1.0	1.0	0.05749270992331159	1.0	0.8506270065254034	1.0	0	1
PF07084	PF07084|Thyroid_hormone-inducible_hepatic_protein_Spot_14	11	4.0869251832614405e-5	NA	NA	NA	NA	1.1991477783863544	NA	NA	NA	NA	0.27582591517556393	1.0	NA	NA
PF07086	PF07086|Protein_of_unknown_function_(DUF1352)	0	0.0	NA	NA	NA	NA	0.7832195979110874	NA	NA	NA	NA	0.7756769358458875	1.0	NA	NA
PF07092	PF07092|Protein_of_unknown_function_(DUF1356)	33	1.2260775549784321e-4	NA	NA	NA	NA	1.1660584337404178	NA	NA	NA	NA	0.2073643161808628	1.0	NA	NA
PF07093	PF07093|SGT1_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7322566788689275	NA	NA	NA	NA	0.9293731034965763	1.0	NA	NA
PF07096	PF07096|Protein_of_unknown_function_(DUF1358)	0	0.0	NA	NA	NA	NA	1.158910299348113	NA	NA	NA	NA	0.41511427893984226	1.0	NA	NA
PF07106	PF07106|Tat_binding_protein_1(TBP-1)-interacting_protein_(TBPIP)	10	3.715386530237673e-5	NA	NA	NA	NA	0.6859167257296575	NA	NA	NA	NA	0.8331310724160549	1.0	NA	NA
PF07111	PF07111|Alpha_helical_coiled-coil_rod_protein_(HCR)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2272169328858495	NA	NA	NA	NA	0.11854072672749413	1.0	NA	NA
PF07114	PF07114|Protein_of_unknown_function_(DUF1370)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5810297560590404	NA	NA	NA	NA	0.9710611591465852	1.0	NA	NA
PF07139	PF07139|Protein_of_unknown_function_(DUF1387)	32	1.1889236896760555e-4	NA	NA	NA	NA	0.4821665544335784	NA	NA	NA	NA	0.9977936235787878	1.0	NA	NA
PF07140	PF07140|Interferon_gamma_receptor_(IFNGR1)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0660488971567579	NA	NA	NA	NA	0.4838922625166056	1.0	NA	NA
PF07142	PF07142|Repeat_of_unknown_function_(DUF1388)	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
PF07145	PF07145|Ataxin-2_C-terminal_region	34	1.2632314202808088e-4	16	4	1.9212926114563296	1.5247296751853505	1.1345916317062208	0.15794447442422346	1.0	0.06804549058863257	1.0	0.43448221339008486	1.0	1	2
PF07147	PF07147|Mitochondrial_28S_ribosomal_protein_S30_(PDCD9)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9210857927305525	NA	NA	NA	NA	0.695116315681507	1.0	NA	NA
PF07156	PF07156|Prenylcysteine_lyase	22	8.173850366522881e-5	NA	NA	NA	NA	0.7041462333210029	NA	NA	NA	NA	0.9653496719512882	1.0	NA	NA
PF07159	PF07159|Protein_of_unknown_function_(DUF1394)	21	7.802311713499114e-5	NA	NA	NA	NA	1.1369177771657644	NA	NA	NA	NA	0.2696036431602357	1.0	NA	NA
PF07160	PF07160|Protein_of_unknown_function_(DUF1395)	8	2.9723092241901386e-5	NA	NA	NA	NA	1.8064581048594437	NA	NA	NA	NA	0.0669297689480524	1.0	NA	NA
PF07162	PF07162|Ciliary_basal_body-associated,_B9_protein	22	8.173850366522881e-5	NA	NA	NA	NA	0.8468077236820866	NA	NA	NA	NA	0.7890693128475965	1.0	NA	NA
PF07163	PF07163|Pex26_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7815020110735631	NA	NA	NA	NA	0.8202890106695941	1.0	NA	NA
PF07177	PF07177|Neuralized	71	2.637924436468748e-4	NA	NA	NA	NA	0.5327596393513601	NA	NA	NA	NA	0.9985417654892064	1.0	NA	NA
PF07189	PF07189|Splicing_factor_3B_subunit_10_(SF3b10)	0	0.0	NA	NA	NA	NA	0.9256231611676488	NA	NA	NA	NA	0.6286022258049503	1.0	NA	NA
PF07192	PF07192|SNURF/RPN4_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	1.6969757954740228	NA	NA	NA	NA	0.076740560738731	1.0	NA	NA
PF07200	PF07200|Modifier_of_rudimentary_(Mod(r))_protein	22	8.173850366522881e-5	NA	NA	NA	NA	0.6019677652863933	NA	NA	NA	NA	0.9871097799575914	1.0	NA	NA
PF07202	PF07202|T-complex_protein_10_C-terminus	11	4.0869251832614405e-5	21	0	0.0	6.18555106864966	0.6673500319279865	1.0	1.0	1.0871613293566692e-10	1.2013132689391196e-7	0.8673835956447179	1.0	0	1
PF07213	PF07213|DAP10_membrane_protein	22	8.173850366522881e-5	NA	NA	NA	NA	0.858710643492879	NA	NA	NA	NA	0.6779725367558092	1.0	NA	NA
PF07221	PF07221|N-acylglucosamine_2-epimerase_(GlcNAc_2-epimerase)	15	5.57307979535651e-5	NA	NA	NA	NA	0.9877364586347703	NA	NA	NA	NA	0.5518762367055248	1.0	NA	NA
PF07222	PF07222|Proacrosin_binding_protein_sp32	8	2.9723092241901386e-5	8	0	0.0	3.2400505597688696	0.6958310793157081	1.0	1.0	0.0039473109167640205	1.0	0.8735998415910082	1.0	0	1
PF07225	PF07225|NADH-ubiquinone_oxidoreductase_B15_subunit_(NDUFB4)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.3831880828489728	NA	NA	NA	NA	0.9663506934889065	1.0	NA	NA
PF07228	PF07228|Stage_II_sporulation_protein_E_(SpoIIE)	0	0.0	NA	NA	NA	NA	1.1771814076711689	NA	NA	NA	NA	0.335533538576564	1.0	NA	NA
PF07258	PF07258|HCaRG_protein	90	3.343847877213906e-4	17	72	13.064789757903041	0.6120095501785643	1.0351837806022555	1.4611280930281088e-53	2.067496251634774e-50	0.9887656798813425	1.0	0.3994951196663579	1.0	2	1
PF07259	PF07259|ProSAAS_precursor	0	0.0	NA	NA	NA	NA	0.12570191077585352	NA	NA	NA	NA	0.9996492868318302	1.0	NA	NA
PF07260	PF07260|Progressive_ankylosis_protein_(ANKH)	0	0.0	NA	NA	NA	NA	1.0359445263068163	NA	NA	NA	NA	0.48025528593168887	1.0	NA	NA
PF07264	PF07264|Etoposide-induced_protein_2.4_(EI24)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9137561975629352	NA	NA	NA	NA	0.6466553881080899	1.0	NA	NA
PF07281	PF07281|Insulin-induced_protein_(INSIG)	22	8.173850366522881e-5	NA	NA	NA	NA	1.1095610970407073	NA	NA	NA	NA	0.3670310825835512	1.0	NA	NA
PF07286	PF07286|Protein_of_unknown_function_(DUF1445)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.669229891172854	NA	NA	NA	NA	0.846739037454892	1.0	NA	NA
PF07289	PF07289|Protein_of_unknown_function_(DUF1448)	11	4.0869251832614405e-5	0	21	31.177339194995895	0.0	0.9624208335804514	2.5317145463799565e-24	3.48110750127244e-21	1.0	1.0	0.5914712399071866	1.0	1	0
PF07292	PF07292|Nmi/IFP_35_domain_(NID)	22	8.173850366522881e-5	NA	NA	NA	NA	0.8122277311670536	NA	NA	NA	NA	0.7998391724757612	1.0	NA	NA
PF07297	PF07297|Dolichol_phosphate-mannose_biosynthesis_regulatory_protein_(DPM2)	0	0.0	NA	NA	NA	NA	0.6170821074450992	NA	NA	NA	NA	0.8340826161652976	1.0	NA	NA
PF07298	PF07298|NnrU_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7199291253526157	NA	NA	NA	NA	0.80458307422247	1.0	NA	NA
PF07303	PF07303|Occludin_homology_domain	31	1.1517698243736788e-4	NA	NA	NA	NA	0.9465203640094151	NA	NA	NA	NA	0.6264199736232074	1.0	NA	NA
PF07304	PF07304|Steroid_receptor_RNA_activator_(SRA1)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.9262968489164585	NA	NA	NA	NA	0.02577335519692331	1.0	NA	NA
PF07324	PF07324|DiGeorge_syndrome_critical_region_6_(DGCR6)_protein	22	8.173850366522881e-5	9	6	4.453905599285127	1.3254752289963558	0.6170821074450992	0.0026540275549929338	1.0	0.24396463473046615	1.0	0.9608927476355359	1.0	1	1
PF07326	PF07326|Protein_of_unknown_function_(DUF1466)	3	1.114615959071302e-5	NA	NA	NA	NA	0.3765623523097975	NA	NA	NA	NA	0.9297451875981655	1.0	NA	NA
PF07334	PF07334|Interferon-induced_35_kDa_protein_(IFP_35)_N-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.3017896513225378	NA	NA	NA	NA	0.2762647547505193	1.0	NA	NA
PF07347	PF07347|NADH:ubiquinone_oxidoreductase_subunit_B14.5a_(Complex_I-B14.5a)	0	0.0	NA	NA	NA	NA	1.425459668198179	NA	NA	NA	NA	0.2483539473148229	1.0	NA	NA
PF07353	PF07353|Uroplakin_II	0	0.0	NA	NA	NA	NA	0.2856112267792344	NA	NA	NA	NA	0.969841975637785	1.0	NA	NA
PF07359	PF07359|Liver-expressed_antimicrobial_peptide_2_precursor_(LEAP-2)	7	2.600770571166371e-5	NA	NA	NA	NA	0.6252016088588505	NA	NA	NA	NA	0.8286671895051343	1.0	NA	NA
PF07392	PF07392|Cyclin-dependent_kinase_inhibitor_2a_p19Arf_N-terminus	10	3.715386530237673e-5	13	0	0.0	4.212065727699531	NA	1.0	1.0	2.1573894260099705e-5	0.020883529643776516	NA	NA	0	1
PF07393	PF07393|Exocyst_complex_component_Sec10	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8099202660216926	NA	NA	NA	NA	0.8583342413964072	1.0	NA	NA
PF07400	PF07400|Interleukin_11	6	2.229231918142604e-5	NA	NA	NA	NA	0.21997834385774367	NA	NA	NA	NA	0.9893901416638473	1.0	NA	NA
PF07406	PF07406|NICE-3_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0597496857380353	NA	NA	NA	NA	0.5087350568877052	1.0	NA	NA
PF07412	PF07412|Geminin	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6285095538792677	NA	NA	NA	NA	0.8977875433090563	1.0	NA	NA
PF07421	PF07421|Neurotensin/neuromedin_N_precursor	0	0.0	NA	NA	NA	NA	1.2727318466055169	NA	NA	NA	NA	0.280261525910694	1.0	NA	NA
PF07426	PF07426|Dynactin_subunit_p22	11	4.0869251832614405e-5	NA	NA	NA	NA	0.416801072572567	NA	NA	NA	NA	0.9744839684781801	1.0	NA	NA
PF07443	PF07443|HepA-related_protein_(HARP)	22	8.173850366522881e-5	NA	NA	NA	NA	1.3198700631464622	NA	NA	NA	NA	0.30492902177311876	1.0	NA	NA
PF07448	PF07448|Secreted_phosphoprotein_24_(Spp-24)	1	3.7153865302376733e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF07452	PF07452|CHRD_domain	22	8.173850366522881e-5	NA	NA	NA	NA	2.0294776239778933	NA	NA	NA	NA	0.014405387684470507	1.0	NA	NA
PF07469	PF07469|Domain_of_unknown_function_(DUF1518)	44	1.6347700733045762e-4	NA	NA	NA	NA	1.1614856555688866	NA	NA	NA	NA	0.35104498053333466	1.0	NA	NA
PF07474	PF07474|G2F_domain	29	1.0774620937689253e-4	19	0	0.0	2.122791746055466	1.7625534237351406	1.0	1.0	0.0022852862052233757	1.0	9.889680106750082e-4	1.0	0	1
PF07479	PF07479|NAD-dependent_glycerol-3-phosphate_dehydrogenase_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6377895607150689	NA	NA	NA	NA	0.9316956153356677	1.0	NA	NA
PF07491	PF07491|Protein_phosphatase_inhibitor	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF07496	PF07496|CW-type_Zinc_Finger	32	1.1889236896760555e-4	16	0	0.0	1.6200252798844348	0.9216334061626158	1.0	1.0	0.04457044566117226	1.0	0.6401470288483413	1.0	0	2
PF07500	PF07500|Transcription_factor_S-II_(TFIIS),_central_domain	62	2.3035396487473575e-4	3	18	4.741254347626103	0.15677663998881625	0.9333366875107124	1.1660340716732397e-7	1.521674463533578e-4	0.9999990074582186	1.0	0.6589752106498672	1.0	3	1
PF07502	PF07502|MANEC_domain	32	1.1889236896760555e-4	NA	NA	NA	NA	0.6564126153921495	NA	NA	NA	NA	0.9183787975117388	1.0	NA	NA
PF07521	PF07521|RNA-metabolising_metallo-beta-lactamase	22	8.173850366522881e-5	15	0	0.0	2.209125381660593	0.9736746367473901	1.0	1.0	0.004374577742661606	1.0	0.5829017604033074	1.0	0	1
PF07522	PF07522|DNA_repair_metallo-beta-lactamase	21	7.802311713499114e-5	4	0	0.0	0.6171524875750228	0.5095890916535577	1.0	1.0	0.8868721021502608	1.0	0.9765888096709018	1.0	0	1
PF07524	PF07524|Bromodomain_associated	22	8.173850366522881e-5	NA	NA	NA	NA	0.42614638810109984	NA	NA	NA	NA	0.9838797737886329	1.0	NA	NA
PF07525	PF07525|SOCS_box	221	8.211004231825258e-4	129	7	0.517271087699781	1.8912512317202905	0.9746319706841817	0.9811532553732789	1.0	3.5930971338360443e-11	3.991930915691845e-8	0.5876080610207735	1.0	1	3
PF07527	PF07527|Hairy_Orange	84	3.1209246853996456e-4	NA	NA	NA	NA	0.6045206396090667	NA	NA	NA	NA	0.9669761454688848	1.0	NA	NA
PF07528	PF07528|DZF_domain	44	1.6347700733045762e-4	65	0	0.0	4.786438326931285	0.7638471098993951	1.0	1.0	8.26607828618347e-24	1.031606570115697e-20	0.9483528219089657	1.0	0	3
PF07529	PF07529|HSA	20	7.430773060475346e-5	5	0	0.0	0.8100126399422175	0.9787800468277135	1.0	1.0	0.7374106489112608	1.0	0.5783201512438784	1.0	0	1
PF07531	PF07531|NHR1_homology_to_TAF	35	1.3003852855831858e-4	19	6	2.799597805264937	1.7588845895888148	1.5773571093088998	0.0222939041591397	1.0	0.014988705204615135	1.0	0.014760737638028069	1.0	1	1
PF07533	PF07533|BRK_domain	53	1.969154861025967e-4	21	0	0.0	1.2837936180216276	0.809585726465302	1.0	1.0	0.15270320364536996	1.0	0.7870200840096255	1.0	0	2
PF07534	PF07534|TLD	66	2.4521551099568643e-4	76	0	0.0	3.7309673112490014	1.4940082835615933	1.0	1.0	3.0627922813288745e-21	3.745794960065213e-18	0.004150705084314998	1.0	0	3
PF07535	PF07535|DBF_zinc_finger	22	8.173850366522881e-5	NA	NA	NA	NA	0.3959610189439386	NA	NA	NA	NA	0.9612581900153065	1.0	NA	NA
PF07539	PF07539|Down-regulated_in_metastasis	0	0.0	NA	NA	NA	NA	0.49841247139796474	NA	NA	NA	NA	0.938882062199786	1.0	NA	NA
PF07540	PF07540|Nucleolar_complex-associated_protein	8	2.9723092241901386e-5	NA	NA	NA	NA	0.9796973664592296	NA	NA	NA	NA	0.5825573276901603	1.0	NA	NA
PF07541	PF07541|Eukaryotic_translation_initiation_factor_2_alpha_subunit	0	0.0	NA	NA	NA	NA	0.6307343664593713	NA	NA	NA	NA	0.8532747637776911	1.0	NA	NA
PF07542	PF07542|ATP12_chaperone_protein	11	4.0869251832614405e-5	7	0	0.0	2.0618503562165538	0.5842047820484341	1.0	1.0	0.05749270992331159	1.0	0.8862860073612768	1.0	0	1
PF07544	PF07544|RNA_polymerase_II_transcription_mediator_complex_subunit_9	0	0.0	NA	NA	NA	NA	0.9256231611676488	NA	NA	NA	NA	0.6286022258049503	1.0	NA	NA
PF07545	PF07545|Vestigial/Tondu_family	1	3.7153865302376733e-6	NA	NA	NA	NA	2.222230208358839	NA	NA	NA	NA	0.07801170370568679	1.0	NA	NA
PF07546	PF07546|EMI_domain	69	2.5636167058639943e-4	NA	NA	NA	NA	0.9344491269475549	NA	NA	NA	NA	0.6567845550526845	1.0	NA	NA
PF07555	PF07555|beta-N-acetylglucosaminidase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.860784823791171	NA	NA	NA	NA	0.7225877541044645	1.0	NA	NA
PF07557	PF07557|Shugoshin_C_terminus	6	2.229231918142604e-5	NA	NA	NA	NA	1.8148213368263852	NA	NA	NA	NA	0.42363806209692795	1.0	NA	NA
PF07558	PF07558|Shugoshin_N-terminal_coiled-coil_region	6	2.229231918142604e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF07562	PF07562|Nine_Cysteines_Domain_of_family_3_GPCR	15	5.57307979535651e-5	NA	NA	NA	NA	0.8745151338639136	NA	NA	NA	NA	0.6811863212999294	1.0	NA	NA
PF07565	PF07565|Band_3_cytoplasmic_domain	43	1.5976162080021995e-4	NA	NA	NA	NA	1.0573200505852982	NA	NA	NA	NA	0.3690819071458664	1.0	NA	NA
PF07569	PF07569|TUP1-like_enhancer_of_split	11	4.0869251832614405e-5	NA	NA	NA	NA	0.3581556955271807	NA	NA	NA	NA	0.9897642140165944	1.0	NA	NA
PF07571	PF07571|Protein_of_unknown_function_(DUF1546)	22	8.173850366522881e-5	NA	NA	NA	NA	0.5250311853400291	NA	NA	NA	NA	0.9453100397635505	1.0	NA	NA
PF07572	PF07572|Bucentaur_or_craniofacial_development	10	3.715386530237673e-5	NA	NA	NA	NA	0.9503064454654528	NA	NA	NA	NA	0.6110262590633952	1.0	NA	NA
PF07574	PF07574|Nse1_non-SMC_component_of_SMC5-6_complex	11	4.0869251832614405e-5	NA	NA	NA	NA	1.166020178485218	NA	NA	NA	NA	0.3805756953711474	1.0	NA	NA
PF07575	PF07575|Nup85_Nucleoporin	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5574902432784695	NA	NA	NA	NA	0.9922693601888662	1.0	NA	NA
PF07576	PF07576|BRCA1-associated_protein_2	11	4.0869251832614405e-5	NA	NA	NA	NA	0.43995668771548735	NA	NA	NA	NA	0.9411572871867642	1.0	NA	NA
PF07593	PF07593|ASPIC_and_UnbV	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8799133754309747	NA	NA	NA	NA	0.6628629511416182	1.0	NA	NA
PF07645	PF07645|Calcium-binding_EGF_domain	2108	0.007832034805741015	1551	3	0.023241442880520113	2.383927143359353	1.3298815595447884	1.0	1.0	8.96564705959954e-199	1.2838806589346542e-195	1.9233960661788908e-10	9.776622204387302e-7	1	14
PF07646	PF07646|Kelch_motif	55	2.0434625916307202e-4	22	0	0.0	1.2960202239075478	1.0248402843254882	1.0	1.0	0.13711775662803466	1.0	0.5079291590354038	1.0	0	1
PF07647	PF07647|SAM_domain_(Sterile_alpha_motif)	298	0.0011071851860108266	67	10	0.5480197046100268	0.7284677433037392	0.848607689901029	0.9865941889079448	1.0	0.9972712992753232	1.0	0.9253380380278196	1.0	2	3
PF07648	PF07648|Kazal-type_serine_protease_inhibitor_domain	342	0.0012706621933412843	147	18	0.8595256419673052	1.3926533107778474	1.0381589623296046	0.7694503871408718	1.0	7.835031705402082e-5	0.07404104961604968	0.3930252978645098	1.0	2	5
PF07650	PF07650|KH_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	1.319870063146462	NA	NA	NA	NA	0.3596238089569301	1.0	NA	NA
PF07651	PF07651|ANTH_domain	34	1.2632314202808088e-4	7	0	0.0	0.6670692328935909	1.1929181007636105	1.0	1.0	0.8980568813518677	1.0	0.14491375899414594	1.0	0	1
PF07653	PF07653|Variant_SH3_domain	394	0.0014638622929136432	259	56	2.321155540744195	2.1298809517262365	1.150479188007534	2.048522152447832e-8	2.6979036747737947e-5	1.7539715025585974e-27	2.2205279222391844e-24	0.07249844510888895	1.0	5	11
PF07654	PF07654|Immunoglobulin_C1-set_domain	359	0.0013338237643553247	27	4	0.18196086013792534	0.24368068276813226	1.7336551651656562	0.9999994287700881	1.0	1.0	1.0	1.0946317259217552e-13	5.571675484941734e-10	1	2
PF07657	PF07657|N_terminus_of_Notch_ligand	18	6.687695754427812e-5	NA	NA	NA	NA	0.6431524343798183	NA	NA	NA	NA	0.9028866531253195	1.0	NA	NA
PF07662	PF07662|Na+_dependent_nucleoside_transporter_C-terminus	7	2.600770571166371e-5	NA	NA	NA	NA	0.9576581647096888	NA	NA	NA	NA	0.5955106341506529	1.0	NA	NA
PF07670	PF07670|Nucleoside_recognition	7	2.600770571166371e-5	NA	NA	NA	NA	1.5004838612612412	NA	NA	NA	NA	0.21466593720879004	1.0	NA	NA
