Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PF06566|Chondroitin_sulphate_attachment_domain	4	276	1.00431970276212e-05	2.00729553425448	0.141566346601549	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF06567|Neural_chondroitin_sulphate_proteoglycan_cytoplasmic_domain	3	182	6.62268789502559e-06	2.28302294280592	0.146134053519824	1	0.579380164285695	0	0	0	0	3	0	0	0	2	0
PF06573|Churchill_protein	4	1303	4.74140787209799e-05	0.425183090908855	0.984123184463322	1	0.946394630357186	0	0	0	0	3	1	0	0	0	1
PF06581|Mad1_and_Cdc20-bound-Mad2_binding	7	2904	0.000105671899160189	0.333858038238607	0.999873428175958	1	0.921185496588554	0	0	2	0	5	0	0	0	0	0
PF06583|Neogenin_C-terminus	29	3901	0.000141951129002719	1.02963300795776	0.462396572328732	1	0.847863136601024	2	0	0	0	26	1	0	5	0	5
PF06584|DIRP	3	520	1.89219654143588e-05	0.799058029982073	0.723664543361092	1	1	0	0	0	0	3	0	0	0	0	0
PF06588|Muskelin_N-terminus	2	1560	5.67658962430765e-05	0.177568451107127	0.99984263170281	1	0	0	0	0	0	1	1	0	0	0	1
PF06602|Myotubularin-like_phosphatase_domain	167	42669	0.00155265642743323	0.542081287145572	1	1	0.934206981187113	9	2	0	0	144	12	0	20	9	26
PF06607|Prokineticin	14	104	3.78439308287177e-06	18.6446873662484	1.03171186826958e-13	4.44977328784671e-10	0.965430509681976	0	1	0	0	12	1	0	0	1	1
PF06608|Protein_of_unknown_function_(DUF1143)	7	1332	4.84693421767807e-05	0.727870677961648	0.843813933376057	1	0.962961064794514	0	0	0	0	6	1	0	0	0	1
PF06617|M-phase_inducer_phosphatase	11	4213	0.000153304308251334	0.361627654996239	0.999983222889558	1	0.948450312207479	0	0	0	0	11	0	0	0	0	0
PF06621|Single-minded_protein_C-terminus	28	3038	0.000110547944093889	1.27652895726783	0.119559192556238	1	0.814036058472364	0	0	0	0	26	2	0	0	1	6
PF06623|MHC_I_C-terminus	1	869	3.16215152789958e-05	0.159382499267617	0.998115916489749	1	0	0	0	0	0	1	0	0	19	11	21
PF06624|Ribosome_associated_membrane_protein_RAMP4	2	1188	4.32294132928044e-05	0.233170693372996	0.998196718177584	1	1	0	0	1	0	1	0	0	0	0	0
PF06625|Protein_of_unknown_function_(DUF1151)	6	2596	9.44642734916837e-05	0.32011569768157	0.999813855324748	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF06628|Catalase-related_immune-responsive	0	726	2.64179747900471e-05	0	1	1	NA	0	0	0	0	0	0	0	2	0	0
PF06631|Protein_of_unknown_function_(DUF1154)	7	1165	4.23924802071693e-05	0.832209221497782	0.734255763551794	1	0.544700504611886	0	0	0	0	6	1	0	4	2	14
PF06632|DNA_double-strand_break_repair_and_V(D)J_recombination_protein_XRCC4	22	3663	0.000133290690986147	0.831852203384741	0.83170510657121	1	0.899879264226423	0	1	0	0	21	0	0	0	1	0
PF06638|Strabismus_protein	60	10480	0.000381350379889386	0.79295835036389	0.972044515305837	1	0.830052405727911	1	4	0	0	53	2	0	1	4	2
PF06644|ATP11_protein	10	2618	9.52648181822912e-05	0.529042749669822	0.990646176489301	1	0.967488764883562	0	0	0	0	10	0	0	0	0	0
PF06650|Protein_of_unknown_function_(DUF1162)	29	5001	0.000181978363533093	0.803159041000444	0.900793227169406	1	0.802344661162363	0	0	0	0	27	2	0	13	4	31
PF06657|Centrosome_microtubule-binding_domain_of_Cep57	3	1584	5.76392177237392e-05	0.26231703004462	0.999160073136371	1	0	0	2	0	0	1	0	0	2	3	0
PF06658|Protein_of_unknown_function_(DUF1168)	5	1474	5.36364942707018e-05	0.469821546348573	0.980808612635208	1	0.864973520717927	0	0	0	0	5	0	0	1	0	0
PF06662|D-glucuronyl_C5-epimerase_C-terminus	6	2101	7.64520179530152e-05	0.395535626454715	0.997518127719695	1	0.969723899868247	1	0	0	0	5	0	0	1	0	0
PF06663|Protein_of_unknown_function_(DUF1170)	11	704	2.56174300994397e-05	2.16411549786812	0.0152607347165985	1	0.861900168023357	1	1	0	0	8	1	0	2	5	4
PF06664|Wnt-binding_factor_required_for_Wnt_secretion	22	4408	0.000160400045281719	0.691260122731013	0.97221033415215	1	0.931619420201692	0	1	0	0	21	0	0	2	1	0
PF06668|Inter-alpha-trypsin_inhibitor_heavy_chain_C-terminus	45	3971	0.000144498316654652	1.56954234043318	0.00287545822089912	1	0.931660508135593	1	1	0	0	41	2	0	14	1	17
PF06679|Protein_of_unknown_function_(DUF1180)	28	2033	7.39776070911375e-05	1.90757253919314	0.00126344220379783	1	0.887169925458184	0	0	14	0	14	0	0	0	0	0
PF06682|Protein_of_unknown_function_(DUF1183)	14	3509	0.000127686878151895	0.552592615015626	0.994563123829266	1	0.857271838993825	1	0	0	0	12	1	0	1	0	1
PF06699|GPI_biosynthesis_protein_family_Pig-F	5	2123	7.72525626436227e-05	0.326197343060667	0.999331713940945	1	0.864973520717927	0	0	0	0	4	1	0	0	0	1
PF06701|Mib_herc2	8	3365	0.000122446949267918	0.329279980656308	0.999961685848529	1	0.870418816277719	0	0	0	0	7	1	0	1	0	2
PF06702|Protein_of_unknown_function_(DUF1193)	21	4391	0.000159781442566249	0.662393812146378	0.981995377953831	1	0.894056245390868	3	1	0	0	17	0	0	5	1	2
PF06726|Bladder_cancer-related_protein_BC10	2	640	2.32885728176724e-05	0.432823099573623	0.944666767014082	1	1	0	0	0	0	2	0	0	0	0	0
PF06728|GPI_transamidase_subunit_PIG-U	5	2298	8.3620531773455e-05	0.301356379163532	0.999746381738432	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF06729|Kinetochore_component,_CENP-R	8	1496	5.44370389613093e-05	0.740659849537751	0.843506070270293	1	0.928383211769586	2	0	0	0	6	0	0	2	0	0
PF06730|FAM92_protein	9	2376	8.64588265856088e-05	0.52463406008924	0.988471610482562	1	0.982567593073363	1	0	0	0	8	0	0	1	0	0
PF06732|Pescadillo_N-terminus	10	2981	0.000108473805577315	0.464620569820729	0.997984860242861	1	0.946411928215015	0	0	1	0	9	0	0	0	0	0
PF06733|DEAD_2	22	7094	0.000258139274325888	0.42952842134174	0.999998538627501	1	0.962225174642866	0	0	0	0	20	2	0	1	0	2
PF06736|Protein_of_unknown_function_(DUF1211)	9	1932	7.03023791933486e-05	0.64520213601037	0.936385671739517	1	0.946265187221801	0	0	1	0	8	0	0	0	0	0
PF06741|LsmAD_domain	1	1025	3.72981049033035e-05	0.135125260354692	0.999389162015842	1	0	0	0	0	0	1	0	0	1	0	0
PF06743|FAST_kinase-like_protein,_subdomain_1	13	3784	0.000137693686784488	0.475830891708846	0.999158253431261	1	0.829800753682566	1	0	0	0	12	0	0	11	8	4
PF06747|CHCH_domain	12	1441	5.24356772347906e-05	1.15339396416566	0.349982846785423	1	0.92174733512927	0	0	0	0	12	0	0	0	0	1
PF06752|Enhancer_of_Polycomb_C-terminus	13	2541	9.2462911765165e-05	0.708596652588065	0.920355848517612	1	0.844356623744425	1	0	0	0	11	1	0	5	1	2
PF06758|Repeat_of_unknown_function_(DUF1220)	193	54746	0.00199211907418171	0.48827594033659	1	1	0.881700909750362	6	5	0	0	175	7	0	86	11	115
PF06762|Lipase_maturation_factor	21	8999	0.000327459166853491	0.323210493292004	0.999999999936233	1	0.886351198627125	0	0	0	0	21	0	0	0	0	0
PF06775|Putative_adipose-regulatory_protein_(Seipin)	5	2244	8.16555584419639e-05	0.308608270640729	0.99965722753471	1	1	0	0	0	0	5	0	0	0	0	0
PF06777|Protein_of_unknown_function_(DUF1227)	9	1584	5.76392177237392e-05	0.78695109013386	0.804493405617825	1	0	0	0	0	0	9	0	0	0	0	1
PF06783|Uncharacterised_protein_family_(UPF0239)	4	924	3.36228770055146e-05	0.599581782959132	0.899412012129089	1	0.946394630357186	1	0	0	0	3	0	0	1	0	0
PF06784|Uncharacterised_protein_family_(UPF0240)	4	174	6.33158073480469e-06	3.18398601985194	0.0388574545190835	1	0.946394630357186	0	0	0	0	3	1	0	0	0	1
PF06807|Pre-mRNA_cleavage_complex_II_protein_Clp1	13	2818	0.000102542497187814	0.638943965303858	0.966687524696356	1	0.830523911510322	1	0	0	0	12	0	0	3	0	2
PF06809|Neural_proliferation_differentiation_control-1_protein_(NPDC1)	6	3564	0.000129688239878413	0.233170693372996	0.999999229665753	1	0.920619835714305	1	0	0	0	5	0	0	1	0	0
PF06814|Lung_seven_transmembrane_receptor	36	9328	0.000339430948817576	0.53453281593998	0.999989219815714	1	0.930146371513808	1	0	0	0	35	0	0	4	1	0
PF06816|NOTCH_protein	5	1159	4.21741498370036e-05	0.597512475684035	0.919592025780716	1	0.444692288416578	1	0	0	0	4	0	0	38	9	19
PF06818|Fez1	23	5859	0.000213199606466785	0.543706778095557	0.999546383077949	1	0.894367690933362	0	1	0	0	21	1	0	5	2	6
PF06827|Zinc_finger_found_in_FPG_and_IleRS	1	253	9.20626394198613e-06	0.547444236614859	0.83905272864765	1	0	0	0	0	0	1	0	0	2	0	4
PF06831|Formamidopyrimidine-DNA_glycosylase_H2TH_domain	9	1323	4.81418466215322e-05	0.942199944650064	0.614572700570705	1	0.859793388095232	0	0	0	0	9	0	0	1	0	1
PF06839|GRF_zinc_finger	10	2222	8.08550137513564e-05	0.623327596145632	0.957613941604664	1	0.70071478356966	0	0	0	0	10	0	0	17	5	12
PF06840|Protein_of_unknown_function_(DUF1241)	5	1661	6.04411241408654e-05	0.416927729872244	0.992360909518134	1	0.960229717860761	0	0	0	0	4	1	0	0	0	1
PF06842|Protein_of_unknown_function_(DUF1242)	4	385	1.40095320856311e-05	1.43899627910192	0.303552599203232	1	1	1	0	0	0	3	0	0	1	0	0
PF06858|Nucleolar_GTP-binding_protein_1_(NOG1)	1	627	2.28155236823134e-05	0.220898551616522	0.989187112727691	1	0	0	0	0	0	1	0	0	0	0	1
PF06859|Bicoid-interacting_protein_3_(Bin3)	8	1199	4.36296856381082e-05	0.924126050799395	0.634417860045246	1	0.967132018086354	1	0	0	0	7	0	0	1	1	0
PF06862|Protein_of_unknown_function_(DUF1253)	18	1305	4.74868555110352e-05	1.91039161191116	0.00826259247122036	1	0.924800639762923	0	3	0	0	15	0	0	2	4	1
PF06870|A49-like_RNA_polymerase_I_associated_factor	7	3780	0.000137548133204378	0.256487762710295	0.999998980518011	1	0.975503759006109	0	0	0	0	7	0	0	0	0	0
PF06875|Plethodontid_receptivity_factor_PRF	3	1727	6.28427582126879e-05	0.240596511633282	0.999649502287344	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PF06883|RNA_polymerase_I,_Rpa2_specific_domain	1	638	2.32157960276172e-05	0.217089955898996	0.990012678654855	1	0	0	0	0	0	1	0	0	2	3	1
PF06886|Targeting_protein_for_Xklp2_(TPX2)	1	168	6.11325036463901e-06	0.824424951568806	0.702687169138633	1	0	0	0	0	0	1	0	0	1	0	4
PF06888|Putative_Phosphatase	13	1410	5.13076369889345e-05	1.27698162711083	0.225824076480258	1	0.954908028417711	2	0	0	0	9	2	0	2	0	2
PF06905|Fas_apoptotic_inhibitory_molecule_(FAIM1)	5	1925	7.00476604281553e-05	0.359749069775479	0.998055247474658	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF06907|Latexin	11	4644	0.000168987706508235	0.32806574300154	0.999998099276587	1	0.971325691060917	0	1	0	0	10	0	0	0	1	0
PF06910|Male_enhanced_antigen_1_(MEA1)	6	1881	6.84465710469403e-05	0.441797103233044	0.992678257691902	1	0.959147917027245	0	0	0	0	6	0	0	0	0	0
PF06911|Senescence-associated_protein	9	2035	7.40503838811928e-05	0.612545713401491	0.956139719931945	1	0.946265187221801	0	0	0	0	8	1	0	0	0	3
PF06916|Protein_of_unknown_function_(DUF1279)	6	946	3.4423421696122e-05	0.8784570308471	0.677080480465476	1	0.871049064255153	0	0	0	0	6	0	0	2	0	0
PF06920|Dedicator_of_cytokinesis	75	19375	0.000705025153660005	0.536142162052488	0.999999999322699	1	0.888658141864701	3	1	0	0	67	4	0	30	12	37
PF06936|Selenoprotein_S_(SelS)	2	2035	7.40503838811928e-05	0.136121269644776	0.999993476208731	1	1	0	0	0	0	2	0	0	0	0	0
PF06937|EURL_protein	11	1450	5.27631727900391e-05	1.05071538655114	0.475435999468647	1	0.960058249314534	1	1	0	0	8	1	0	1	1	1
PF06941|5'_nucleotidase,_deoxy_(Pyrimidine),_cytosolic_type_C_protein_(NT5C)	10	2706	9.84669969447212e-05	0.511838107404137	0.993476012311092	1	0.975614963150836	2	0	1	0	7	0	0	2	0	0
PF06951|Group_XII_secretory_phospholipase_A2_precursor_(PLA2G12)	13	1267	4.61040964999859e-05	1.42110820380921	0.135238855672673	1	0.887075418756596	0	0	0	0	13	0	0	0	0	1
PF06957|Coatomer_(COPI)_alpha_subunit_C-terminus	19	4499	0.000163711389229232	0.584922081664287	0.995849936600021	1	0.88326482068119	0	0	1	0	18	0	0	2	0	3
PF06959|RecQ_helicase_protein-like_5_(RecQ5)	1	1224	4.45393955137985e-05	0.113156365901601	0.99985481844724	1	0	0	0	0	0	1	0	0	1	0	1
PF06963|Ferroportin1_(FPN1)	29	5588	0.000203338351414302	0.71878997209077	0.973926700886756	1	0.91966302822325	2	1	1	0	22	3	0	2	1	3
PF06969|HemN_C-terminal_domain	2	693	2.52171577541359e-05	0.399721188639421	0.959691345503294	1	0.630929753571458	0	0	0	0	2	0	0	1	0	0
PF06978|Ribonucleases_P/MRP_protein_subunit_POP1	5	1500	5.45825925414197e-05	0.461677972878531	0.983069246450329	1	0.864973520717927	0	0	0	0	4	1	0	0	0	2
PF06979|Protein_of_unknown_function_(DUF1301)	5	1474	5.36364942707018e-05	0.469821546348573	0.980808612635208	1	0.960964047443681	1	0	0	0	4	0	0	1	0	0
PF06984|Mitochondrial_39-S_ribosomal_protein_L47_(MRP-L47)	5	935	3.40231493508183e-05	0.740659849537751	0.803036014061506	1	1	1	0	0	0	3	1	0	1	0	1
PF06990|Galactose-3-O-sulfotransferase	76	6730	0.000244893898535836	1.56407990811746	0.000165251065915727	0.68017338730913	0.907893369628215	4	0	0	0	68	4	0	4	2	4
PF07000|Protein_of_unknown_function_(DUF1308)	16	4004	0.000145699133690563	0.553460107346891	0.996570238002907	1	0.926928398335623	6	0	0	0	10	0	0	6	0	0
PF07001|BAT2_N-terminus	15	4320	0.000157197866519289	0.480914555081803	0.99953078585239	1	0.948362793216103	0	0	1	0	12	2	0	0	0	2
PF07002|Copine	47	8059	0.000293254075527534	0.807750268964796	0.941286366872803	1	0.94264398153125	1	1	0	0	39	6	0	6	6	14
PF07004|Sperm-tail_PG-rich_repeat	22	913	3.32226046602108e-05	3.3374311292424	1.77151516085672e-06	0.00742973458463308	0.870332124742965	3	0	0	0	17	2	0	27	9	13
PF07010|Endomucin	8	2080	7.56878616574354e-05	0.532705353321382	0.982183436899617	1	0.969022255665134	0	0	0	0	7	1	0	0	0	1
PF07019|Rab5-interacting_protein_(Rab5ip)	5	1749	6.36433029032954e-05	0.395950234029615	0.995119617399242	1	1	0	0	0	0	5	0	0	1	0	0
PF07034|Origin_recognition_complex_(ORC)_subunit_3_N-terminus	7	3597	0.000130889056914325	0.26953676481649	0.999997125463909	1	0.916516443199602	0	0	0	0	6	1	0	0	0	1
PF07035|Colon_cancer-associated_protein_Mic1-like	2	1815	6.60449369751179e-05	0.152620817480506	0.999971289819379	1	0.630929753571458	0	0	0	0	2	0	0	5	1	0
PF07047|Optic_atrophy_3_protein_(OPA3)	6	1441	5.24356772347906e-05	0.576696982082829	0.946743065585546	1	0.896240625180289	1	0	0	0	4	1	0	1	0	1
PF07051|Ovarian_carcinoma_immunoreactive_antigen_(OCIA)	5	2233	8.12552860966602e-05	0.310128508427137	0.999635622909972	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF07052|Hepatocellular_carcinoma-associated_antigen_59	2	1067	3.88264174944632e-05	0.25961273076581	0.996074022642003	1	1	0	0	0	0	2	0	0	0	0	0
PF07061|Swi5	4	711	2.5872148864633e-05	0.779203329752795	0.753212895658627	1	0.861353116146786	0	0	0	0	3	1	0	0	0	3
PF07064|RIC1	14	2871	0.000104471082124277	0.675390973907987	0.951276087499757	1	0.834042312623271	0	0	0	0	12	2	0	1	0	3
PF07065|D123	7	301	1.09529069033116e-05	3.22100911310603	0.00700463728785946	1	0.916516443199602	0	1	0	0	5	1	0	0	1	1
PF07074|Translocon-associated_protein,_gamma_subunit_(TRAP-gamma)	6	1881	6.84465710469403e-05	0.441797103233044	0.992678257691902	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF07078|Forty-two-three_protein	10	3465	0.00012608578877068	0.399721188639421	0.999781200781992	1	0.923219672335508	0	0	0	0	9	1	0	0	0	1
PF07084|Thyroid_hormone-inducible_hepatic_protein_Spot_14	16	1991	7.24492944999778e-05	1.11303579599043	0.368178426706587	1	0.948317360735068	1	0	0	0	14	1	0	1	0	1
PF07092|Protein_of_unknown_function_(DUF1356)	34	7620	0.000277279570110412	0.617994136924018	0.999051082391282	1	0.958926730215794	0	2	0	0	30	2	0	0	2	2
PF07093|SGT1_protein	18	6424	0.000233759049657387	0.388085469107109	0.99999933449222	1	0.924043437204538	0	0	0	0	18	0	0	0	0	0
PF07106|Tat_binding_protein_1(TBP-1)-interacting_protein_(TBPIP)	4	1692	6.15691643867215e-05	0.327431186438675	0.998061908926315	1	1	0	0	0	0	3	1	0	0	0	1
PF07111|Alpha_helical_coiled-coil_rod_protein_(HCR)	39	8305	0.000302205620704327	0.6504072586007	0.998386792674168	1	0.912329419410714	0	1	2	0	34	2	0	0	1	2
PF07114|Protein_of_unknown_function_(DUF1370)	9	2024	7.3650111535889e-05	0.615874766191717	0.954328015661209	1	0.940958390089299	1	1	0	0	7	0	0	1	1	0
PF07139|Protein_of_unknown_function_(DUF1387)	11	5658	0.000205885539066235	0.269271352156089	0.999999991535782	1	0.850113569848796	0	0	1	0	10	0	0	1	0	0
PF07140|Interferon_gamma_receptor_(IFNGR1)	7	1716	6.24424858673842e-05	0.564990526249951	0.963193131788027	1	0.975503759006109	1	0	0	0	4	2	0	2	0	4
PF07145|Ataxin-2_C-terminal_region	6	535	1.9467791339773e-05	1.5533090676287	0.193797048667113	1	0.72105705434887	0	0	1	0	5	0	0	5	0	1
PF07147|Mitochondrial_28S_ribosomal_protein_S30_(PDCD9)	29	3520	0.000128087150497198	1.1410790806941	0.26342142798951	1	0.922213811627779	1	2	1	0	23	2	0	1	2	2
PF07156|Prenylcysteine_lyase	22	8165	0.000297111245400461	0.373187338762806	0.999999988688242	1	0.950164820691228	0	0	0	0	20	2	0	0	1	3
PF07159|Protein_of_unknown_function_(DUF1394)	29	3939	0.000143333888013768	1.01970001625875	0.482985828160404	1	0.925421254959875	0	0	0	0	25	4	0	0	0	4
PF07160|Protein_of_unknown_function_(DUF1395)	9	1668	6.06958429060587e-05	0.747320459695464	0.847779203618399	1	0.946265187221801	0	0	0	0	7	2	0	0	0	2
PF07162|Ciliary_basal_body-associated,_B9_protein	18	3795	0.000138093959129792	0.656933083937831	0.976846294764123	1	0.978495736085595	1	1	0	0	15	1	0	1	1	2
PF07163|Pex26_protein	10	3344	0.000121682792972338	0.414184784280979	0.999612633083407	1	0.946411928215015	0	0	0	0	10	0	0	0	0	0
PF07177|Neuralized	17	4924	0.000179176457115967	0.478179866303922	0.999801761631329	1	0.869841052643274	0	0	0	0	17	0	0	5	2	1
PF07192|SNURF/RPN4_protein	10	770	2.80190641712621e-05	1.79874534887739	0.0569157724286076	1	0.860964047443681	0	0	0	0	10	0	0	0	0	0
PF07200|Modifier_of_rudimentary_(Mod(r))_protein	15	3278	0.000119281158900516	0.633786112859485	0.976931356950272	1	0.978222392815285	0	0	1	0	11	3	0	1	0	3
PF07202|T-complex_protein_10_C-terminus	5	1958	7.12484774640666e-05	0.353685883206229	0.998368689651802	1	0.684604600503707	0	0	0	0	4	1	0	2	1	5
PF07213|DAP10_membrane_protein	3	913	3.32226046602108e-05	0.45510424489669	0.959793878388826	1	0.91829583405449	2	0	0	0	1	0	0	2	0	0
PF07221|N-acylglucosamine_2-epimerase_(GlcNAc_2-epimerase)	19	2654	9.65748004032853e-05	0.991546512964442	0.545215517677498	1	0.957227185823316	0	1	0	0	17	1	0	0	1	2
PF07222|Proacrosin_binding_protein_sp32	7	1434	5.21809584695973e-05	0.676097449822117	0.890628110466168	1	0.832248889600231	0	0	0	0	6	1	0	0	0	1
PF07225|NADH-ubiquinone_oxidoreductase_B15_subunit_(NDUFB4)	2	1364	4.96337708176643e-05	0.203084152292609	0.999426837055277	1	1	0	0	0	0	2	0	0	0	0	0
PF07258|HCaRG_protein	73	14568	0.000530106138762268	0.694038138800099	0.999611948213624	1	0.971500017702943	1	4	1	0	62	5	0	1	4	5
PF07264|Etoposide-induced_protein_2.4_(EI24)	8	2288	8.32566478231789e-05	0.484277593928529	0.992698794403545	1	0.875	0	0	0	0	8	0	0	0	0	1
PF07281|Insulin-induced_protein_(INSIG)	17	4004	0.000145699133690563	0.588051364056071	0.993402729241752	1	0.918315812421602	0	1	0	0	14	2	0	0	1	2
PF07286|Protein_of_unknown_function_(DUF1445)	4	1562	5.68386730331317e-05	0.354682181468782	0.996016206408566	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF07289|Protein_of_unknown_function_(DUF1448)	13	3530	0.000128451034447474	0.510069148506026	0.997599664414662	1	0.947353968270941	0	0	0	0	11	2	0	0	0	2
PF07292|Nmi/IFP_35_domain_(NID)	12	1925	7.00476604281553e-05	0.863397767461149	0.731320066463139	1	0.896240625180289	0	0	0	0	10	2	0	6	0	6
PF07298|NnrU_protein	4	1452	5.28359495800943e-05	0.381552043701266	0.992765441209986	1	0.946394630357186	1	0	0	0	3	0	0	1	3	0
PF07303|Occludin_homology_domain	20	2593	9.43551083066009e-05	1.06828686358318	0.414036751142329	1	0.852634157109532	1	0	1	0	15	3	0	4	2	7
PF07304|Steroid_receptor_RNA_activator_(SRA1)	12	1628	5.92403071049542e-05	1.02090952233582	0.510028805509622	1	0.911188669681059	0	2	0	2	8	0	0	0	2	0
PF07324|DiGeorge_syndrome_critical_region_6_(DGCR6)_protein	10	4235	0.000154104852941942	0.327044608886799	0.999995291651392	1	0.94268071481726	0	1	0	0	9	0	0	0	1	0
PF07326|Protein_of_unknown_function_(DUF1466)	6	1388	5.05070922983271e-05	0.598717832263225	0.93372466635245	1	0.959147917027245	1	0	0	0	4	1	0	1	0	1
PF07334|Interferon-induced_35_kDa_protein_(IFP_35)_N-terminus	8	825	3.00204258977808e-05	1.34306319382845	0.250055660436359	1	0.700698027129531	2	0	0	0	6	0	0	3	0	1
PF07359|Liver-expressed_antimicrobial_peptide_2_precursor_(LEAP-2)	2	76	2.7655180220986e-06	3.64482610167262	0.105322594954878	1	1	0	1	0	0	1	0	0	0	1	0
PF07393|Exocyst_complex_component_Sec10	21	6776	0.000246567764707107	0.429246049163924	0.99999762748873	1	0.828564537476924	1	0	0	0	20	0	0	1	1	1
PF07406|NICE-3_protein	5	1233	4.4866891069047e-05	0.561652035132033	0.941653654791274	1	0.960229717860761	0	0	0	0	5	0	0	0	0	0
PF07412|Geminin	5	2079	7.56514732624077e-05	0.333100990532851	0.999150350812654	1	0.960964047443681	1	0	0	0	4	0	0	1	0	0
PF07426|Dynactin_subunit_p22	3	1881	6.84465710469403e-05	0.220898551616522	0.999865004279531	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PF07443|HepA-related_protein_(HARP)	6	1188	4.32294132928044e-05	0.699512080118987	0.856139707807047	1	0.920619835714305	0	0	0	0	6	0	0	0	0	0
PF07448|Secreted_phosphoprotein_24_(Spp-24)	9	138	5.02159851381062e-06	9.03282990414518	1.09230381733351e-06	0.00458986064043542	0.828871363252444	0	0	0	0	8	1	0	0	0	1
PF07452|CHRD_domain	13	1674	6.09141732762244e-05	1.07559384362382	0.433909314438138	1	0.895883144486481	0	0	0	0	13	0	0	0	0	0
PF07469|Domain_of_unknown_function_(DUF1518)	11	2475	9.00612776933426e-05	0.615570630504708	0.967627725646729	1	0.812833348353455	0	1	0	0	10	0	0	4	1	8
PF07474|G2F_domain	37	5486	0.000199626735121486	0.934127870753135	0.682189340975995	1	0.83507607454189	1	0	0	0	36	0	0	2	2	7
PF07479|NAD-dependent_glycerol-3-phosphate_dehydrogenase_C-terminus	8	1341	4.87968377320292e-05	0.826269302690884	0.749773839915429	1	0.967132018086354	0	0	0	0	8	0	0	0	0	1
PF07496|CW-type_Zinc_Finger	11	1023	3.72253281132483e-05	1.48928378347913	0.128168914908215	1	0.728777796985365	0	0	0	0	9	2	0	1	8	11
PF07500|Transcription_factor_S-II_(TFIIS),_central_domain	24	6643	0.000241728108168434	0.500388590204038	0.999951316296269	1	0.930615947459214	0	1	0	0	20	3	0	2	3	6
PF07502|MANEC_domain	8	3015	0.000109711011008254	0.367504854032662	0.999768250599173	1	0.979569764547061	2	0	0	0	6	0	0	2	0	0
PF07521|RNA-metabolising_metallo-beta-lactamase	5	880	3.20217876242996e-05	0.78695109013386	0.759502169366397	1	0.655458753541285	2	0	0	0	3	0	0	5	0	0
