id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	H_g	H_l	switches_g	switches_l	patients_g	patients_l
PF05014	PF05014|Nucleoside_2-deoxyribosyltransferase	11	4.37915522114734e-05	NA	NA	NA	NA	0.136175343635344	NA	NA	NA	NA	0.999353292119131	1	NA	NA	NA	NA	NA	NA
PF05018	PF05018|Protein_of_unknown_function_(DUF667)	2	7.96210040208607e-06	NA	NA	NA	NA	1.63257406358328	NA	NA	NA	NA	0.231815443321267	1	NA	NA	NA	NA	NA	NA
PF05019	PF05019|Coenzyme_Q_(ubiquinone)_biosynthesis_protein_Coq4	11	4.37915522114734e-05	NA	NA	NA	NA	0.480327575731941	NA	NA	NA	NA	0.993281376208064	1	NA	NA	NA	NA	NA	NA
PF05020	PF05020|NPL4_family,_putative_zinc_binding_region	11	4.37915522114734e-05	64	0	0	8.85320327911103	0.47175029759387	1	1	6.09643557347387e-38	9.41289652544365e-35	0.980245729558543	1	NaN	0.337290066617014	0	2	0	64
PF05021	PF05021|NPL4_family	11	4.37915522114734e-05	64	0	0	8.85320327911103	0.602365200836473	1	1	6.09643557347387e-38	9.41289652544365e-35	0.984481906121432	1	NaN	0.337290066617014	0	2	0	64
PF05022	PF05022|SRP40,_C-terminal_domain	11	4.37915522114734e-05	NA	NA	NA	NA	0.183458449064283	NA	NA	NA	NA	0.995707577793754	1	NA	NA	NA	NA	NA	NA
PF05024	PF05024|N-acetylglucosaminyl_transferase_component_(Gpi1)	11	4.37915522114734e-05	51	0	0	7.0548963630416	0.419333597861218	1	1	3.5092230287964e-26	5.08837339175479e-23	0.995511263681336	1	NaN	0	0	1	0	51
PF05025	PF05025|RbsD_/_FucU_transport_protein_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.199449679696516	NA	NA	NA	NA	0.999513079194863	1	NA	NA	NA	NA	NA	NA
PF05026	PF05026|Dcp2,_box_A_domain	7	2.78673514073012e-05	NA	NA	NA	NA	0.250084495110004	NA	NA	NA	NA	0.98166036665841	1	NA	NA	NA	NA	NA	NA
PF05028	PF05028|Poly_(ADP-ribose)_glycohydrolase_(PARG)	10	3.98105020104304e-05	0	4	3.46087076329567	0	0.875295732885013	0.0300570270244946	1	1	1	0.752699182589993	1	0	NaN	1	0	4	0
PF05029	PF05029|Timeless_protein_C_terminal_region	6	2.38863012062582e-05	NA	NA	NA	NA	1.18129342812124	NA	NA	NA	NA	0.245633857285898	1	NA	NA	NA	NA	NA	NA
PF05030	PF05030|SSXT_protein_(N-terminal_region)	22	8.75831044229468e-05	NA	NA	NA	NA	0.619172265591955	NA	NA	NA	NA	0.92025965657038	1	NA	NA	NA	NA	NA	NA
PF05033	PF05033|Pre-SET_motif	66	0.00026274931326884	169	4	0.524374358075102	3.89633165148376	0.632226039852298	0.945672131366404	1	2.1453324544187e-47	3.39391594289039e-44	0.996399538457321	1	NaN	1	0	3	0	173
PF05038	PF05038|Cytochrome_Cytochrome_b558_alpha-subunit	11	4.37915522114734e-05	NA	NA	NA	NA	0.342202288410062	NA	NA	NA	NA	0.998853586792037	1	NA	NA	NA	NA	NA	NA
PF05041	PF05041|Pecanex_protein_(C-terminus)	44	0.000175166208845894	51	0	0	1.7637240907604	0.572858098753788	1	1	0.000128896328144063	0.14307492423991	0.999907056540107	1	NaN	1	0	2	0	51
PF05044	PF05044|Homeo-prospero_domain	11	4.37915522114734e-05	NA	NA	NA	NA	1.61916876335445	NA	NA	NA	NA	0.0310669006295257	1	NA	NA	NA	NA	NA	NA
PF05046	PF05046|Mitochondrial_large_subunit_ribosomal_protein_(Img2)	NA	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	0	0	1	0	2
PF05047	PF05047|Mitochondrial_ribosomal_protein_L51_/_S25_/_CI-B8_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.400272979776617	NA	NA	NA	NA	0.979665270953756	1	NA	NA	NA	NA	NA	NA
PF05048	PF05048|Periplasmic_copper-binding_protein_(NosD)	17	6.76778534177316e-05	11	0	0	0.984593379386429	0.732153004236387	1	1	0.560495715654455	1	0.882715986934484	1	NaN	0	0	1	0	11
PF05051	PF05051|Cytochrome_C_oxidase_copper_chaperone_(COX17)	11	4.37915522114734e-05	NA	NA	NA	NA	0.281042730481455	NA	NA	NA	NA	0.971510259934615	1	NA	NA	NA	NA	NA	NA
PF05053	PF05053|Menin	11	4.37915522114734e-05	NA	NA	NA	NA	0.586584251613431	NA	NA	NA	NA	0.999042911815399	1	NA	NA	NA	NA	NA	NA
PF05057	PF05057|Putative_serine_esterase_(DUF676)	6	2.38863012062582e-05	8	0	0	2.02885908479628	1.62554921821502	1	1	0.0478158998151094	1	0.0636631340165017	1	NaN	0	0	1	0	8
PF05063	PF05063|MT-A70	23	9.15641546239898e-05	NA	NA	NA	NA	0.564487535582409	NA	NA	NA	NA	0.994286843336458	1	NA	NA	NA	NA	NA	NA
PF05064	PF05064|Nsp1-like_C-terminal_region	21	8.36020542219037e-05	11	0	0	0.797051783312823	0.127120815099661	1	1	0.810752500848289	1	0.999997542225127	1	NaN	0	0	1	0	11
PF05066	PF05066|HB1,_ASXL,_restriction_endonuclease_HTH_domain	NA	NA	13	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	1	0	3	0	17
PF05071	PF05071|NADH_ubiquinone_oxidoreductase_subunit_NDUFA12	11	4.37915522114734e-05	NA	NA	NA	NA	0.568129390650683	NA	NA	NA	NA	0.920332993898747	1	NA	NA	NA	NA	NA	NA
PF05076	PF05076|Suppressor_of_fused_protein_(SUFU)	11	4.37915522114734e-05	85	0	0	11.7581606050693	0.52535828595681	1	1	2.90174504042612e-59	4.68631824028818e-56	0.978621939534637	1	NaN	0	0	1	0	85
PF05083	PF05083|LST-1_protein	2	7.96210040208607e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF05090	PF05090|Vitamin_K-dependent_gamma-carboxylase	11	4.37915522114734e-05	NA	NA	NA	NA	0.481421715995567	NA	NA	NA	NA	0.999670687680467	1	NA	NA	NA	NA	NA	NA
PF05091	PF05091|Eukaryotic_translation_initiation_factor_3_subunit_7_(eIF-3)	11	4.37915522114734e-05	NA	NA	NA	NA	0.408000257378483	NA	NA	NA	NA	0.999991022997437	1	NA	NA	NA	NA	NA	NA
PF05093	PF05093|Cytokine-induced_anti-apoptosis_inhibitor_1,_Fe-S_biogenesis	11	4.37915522114734e-05	NA	NA	NA	NA	0.489222530838088	NA	NA	NA	NA	0.943678163648128	1	NA	NA	NA	NA	NA	NA
PF05110	PF05110|AF-4_proto-oncoprotein	34	0.000135355706835463	NA	NA	NA	NA	1.21903559538502	NA	NA	NA	NA	0.0014359861085695	1	NA	NA	NA	NA	NA	NA
PF05118	PF05118|Aspartyl/Asparaginyl_beta-hydroxylase	12	4.77726024125164e-05	18	0	0	2.28246647039581	1.77390677940958	1	1	0.00136713999370602	1	0.00864812842321875	1	NaN	1	0	2	0	18
PF05127	PF05127|Helicase	11	4.37915522114734e-05	NA	NA	NA	NA	0.641213996729533	NA	NA	NA	NA	0.947285898398785	1	NA	NA	NA	NA	NA	NA
PF05129	PF05129|Transcription_elongation_factor_Elf1_like	11	4.37915522114734e-05	NA	NA	NA	NA	0.330225208315709	NA	NA	NA	NA	0.983470307745002	1	NA	NA	NA	NA	NA	NA
PF05132	PF05132|RNA_polymerase_III_RPC4	6	2.38863012062582e-05	NA	NA	NA	NA	1.15316739411835	NA	NA	NA	NA	0.419622424159175	1	NA	NA	NA	NA	NA	NA
PF05147	PF05147|Lanthionine_synthetase_C-like_protein	13	5.17536526135595e-05	NA	NA	NA	NA	0.909133981329506	NA	NA	NA	NA	0.717290260322118	1	NA	NA	NA	NA	NA	NA
PF05153	PF05153|Family_of_unknown_function_(DUF706)	4	1.59242008041721e-05	NA	NA	NA	NA	0.878825151162775	NA	NA	NA	NA	0.676697542368065	1	NA	NA	NA	NA	NA	NA
PF05154	PF05154|TM2_domain	33	0.00013137465663442	NA	NA	NA	NA	0.867745072946389	NA	NA	NA	NA	0.707451828153987	1	NA	NA	NA	NA	NA	NA
PF05158	PF05158|RNA_polymerase_Rpc34_subunit	10	3.98105020104304e-05	NA	NA	NA	NA	0.241360617373608	NA	NA	NA	NA	0.999990545889419	1	NA	NA	NA	NA	NA	NA
PF05160	PF05160|DSS1/SEM1_family	9	3.58294518093873e-05	NA	NA	NA	NA	0.273632940977236	NA	NA	NA	NA	0.974127277956092	1	NA	NA	NA	NA	NA	NA
PF05161	PF05161|MOFRL_family	4	1.59242008041721e-05	NA	NA	NA	NA	0.642916334773947	NA	NA	NA	NA	0.816806838277117	1	NA	NA	NA	NA	NA	NA
PF05162	PF05162|Ribosomal_protein_L41	11	4.37915522114734e-05	NA	NA	NA	NA	1.1007506943857	NA	NA	NA	NA	0.542186110873203	1	NA	NA	NA	NA	NA	NA
PF05168	PF05168|HEPN_domain	7	2.78673514073012e-05	16	0	0	3.47804414536505	0	1	1	2.62961540040534e-05	0.0296357655625681	1	1	NaN	0.696212260125146	0	2	0	16
PF05172	PF05172|Nup53/35/40-type_RNA_recognition_motif	11	4.37915522114734e-05	7	0	0	0.968319108652769	0.326148353892059	1	1	0.583830465827177	1	0.984511128926626	1	NaN	0	0	1	0	7
PF05175	PF05175|Methyltransferase_small_domain	20	7.96210040208607e-05	NA	NA	NA	NA	0.324147443745482	NA	NA	NA	NA	0.998239572933535	1	NA	NA	NA	NA	NA	NA
PF05177	PF05177|RCSD_region	11	4.37915522114734e-05	NA	NA	NA	NA	0.256485598691813	NA	NA	NA	NA	0.996387450941561	1	NA	NA	NA	NA	NA	NA
PF05178	PF05178|KRI1-like_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.281042730481455	NA	NA	NA	NA	0.993412459571315	1	NA	NA	NA	NA	NA	NA
PF05180	PF05180|DNL_zinc_finger	3	1.19431506031291e-05	50	0	0	25.3607385599535	0.722881053029413	1	1	2.60154416566303e-51	4.14686140006687e-48	0.749264958979133	1	NaN	0	0	1	0	50
PF05181	PF05181|XPA_protein_C-terminus	11	4.37915522114734e-05	NA	NA	NA	NA	0.508038782024168	NA	NA	NA	NA	0.903675553049073	1	NA	NA	NA	NA	NA	NA
PF05182	PF05182|Fip1_motif	11	4.37915522114734e-05	6	2	1.57312307422531	0.829987807416659	0.921558720881049	0.362998015606778	1	0.72758658308139	1	0.631530811733864	1	1	NaN	2	0	8	0
PF05184	PF05184|Saposin-like_type_B,_region_1	50	0.000199052510052152	260	0	0	7.91255043070549	1.08316681747858	1	1	2.9359261346428e-137	5.03217739477777e-134	0.418717257512154	1	NaN	0	0	1	0	260
PF05185	PF05185|PRMT5_arginine-N-methyltransferase	28	0.000111469405629205	19	0	0	1.03254435565525	0.402816010143686	1	1	0.475248082250393	1	0.99999994468264	1	NaN	0	0	1	0	19
PF05186	PF05186|Dpy-30_motif	22	8.75831044229468e-05	11	0	0	0.760822156798604	1.14151923862221	1	1	0.852739103756256	1	0.414918337538051	1	NaN	0	0	1	0	11
PF05187	PF05187|Electron_transfer_flavoprotein-ubiquinone_oxidoreductase	11	4.37915522114734e-05	NA	NA	NA	NA	0.246897352011745	NA	NA	NA	NA	0.997239476201642	1	NA	NA	NA	NA	NA	NA
PF05188	PF05188|MutS_domain_II	22	8.75831044229468e-05	NA	NA	NA	NA	1.34785799312534	NA	NA	NA	NA	0.0674120085656851	1	NA	NA	NA	NA	NA	NA
PF05189	PF05189|RNA_3'-terminal_phosphate_cyclase_(RTC),_insert_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.31436411003659	NA	NA	NA	NA	0.999569510676788	1	NA	NA	NA	NA	NA	NA
PF05190	PF05190|MutS_family_domain_IV	33	0.00013137465663442	NA	NA	NA	NA	1.34880718889515	NA	NA	NA	NA	0.0705736340373983	1	NA	NA	NA	NA	NA	NA
PF05191	PF05191|Adenylate_kinase,_active_site_lid	33	0.00013137465663442	4	0	0	0.18444173498148	0.629000396791827	1	1	0.999999253987987	1	0.897422221333939	1	NaN	0	0	1	0	4
PF05192	PF05192|MutS_domain_III	33	0.00013137465663442	NA	NA	NA	NA	1.00004669184978	NA	NA	NA	NA	0.516354079754905	1	NA	NA	NA	NA	NA	NA
PF05193	PF05193|Peptidase_M16_inactive_domain	109	0.000433934471913691	145	0	0	2.02420573827152	0.372411984852976	1	1	1.81627165091564e-14	2.39929485085955e-11	1	1	NaN	1	0	2	0	145
PF05195	PF05195|Aminopeptidase_P,_N-terminal_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.441937081760801	NA	NA	NA	NA	0.998342123642442	1	NA	NA	NA	NA	NA	NA
PF05196	PF05196|PTN/MK_heparin-binding_protein_family,_N-terminal_domain	21	8.36020542219037e-05	NA	NA	NA	NA	1.06663280989413	NA	NA	NA	NA	0.468323816652675	1	NA	NA	NA	NA	NA	NA
PF05198	PF05198|Translation_initiation_factor_IF-3,_N-terminal_domain	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF05205	PF05205|COMPASS_(Complex_proteins_associated_with_Set1p)_component_shg1	22	8.75831044229468e-05	NA	NA	NA	NA	0.193302560965293	NA	NA	NA	NA	0.999975098445779	1	NA	NA	NA	NA	NA	NA
PF05206	PF05206|Methyltransferase_TRM13	11	4.37915522114734e-05	4	0	0	0.553325204944439	0.782112335484575	1	1	0.929423634212858	1	0.877837023191636	1	NaN	0	0	1	0	4
PF05207	PF05207|CSL_zinc_finger	22	8.75831044229468e-05	97	0	0	6.70906810995133	0	1	1	2.13181956184993e-46	3.36614308816103e-43	1	1	NaN	0	0	1	0	97
PF05208	PF05208|ALG3_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.402490558611945	NA	NA	NA	NA	0.999867374064911	1	NA	NA	NA	NA	NA	NA
PF05210	PF05210|Sprouty_protein_(Spry)	47	0.000187109359449023	3	0	0	0.0971262327828005	0.843781020086598	1	1	0.999999999980447	1	0.845565171456812	1	NaN	0	0	1	0	3
PF05216	PF05216|UNC-50_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.467575516199234	NA	NA	NA	NA	0.99492596556164	1	NA	NA	NA	NA	NA	NA
PF05217	PF05217|STOP_protein	34	0.000135355706835463	NA	NA	NA	NA	1.19840980637088	NA	NA	NA	NA	0.1554902467377	1	NA	NA	NA	NA	NA	NA
PF05219	PF05219|DREV_methyltransferase	11	4.37915522114734e-05	NA	NA	NA	NA	0.303655363968468	NA	NA	NA	NA	0.99991364071224	1	NA	NA	NA	NA	NA	NA
PF05221	PF05221|S-adenosyl-L-homocysteine_hydrolase	33	0.00013137465663442	NA	NA	NA	NA	0.528775058841481	NA	NA	NA	NA	0.999999858724716	1	NA	NA	NA	NA	NA	NA
PF05222	PF05222|Alanine_dehydrogenase/PNT,_N-terminal_domain	16	6.36968032166886e-05	20	0	0	1.90205539199651	0.668349087667489	1	1	0.00587534344070916	1	0.928921154088366	1	NaN	0	0	1	0	20
PF05224	PF05224|NDT80_/_PhoG_like_DNA-binding__family	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NaN	1	0	6	0
PF05225	PF05225|helix-turn-helix,_Psq_domain	10	3.98105020104304e-05	NA	NA	NA	NA	0.337904864323051	NA	NA	NA	NA	0.948151849256969	1	NA	NA	NA	NA	NA	NA
PF05236	PF05236|Transcription_initiation_factor_TFIID_component_TAF4_family	1	3.98105020104304e-06	NA	NA	NA	NA	10.7628956784379	NA	NA	NA	NA	3.36548967893744e-13	1.44615091503942e-09	NA	NA	NA	NA	NA	NA
PF05238	PF05238|Kinetochore_protein_CHL4_like	11	4.37915522114734e-05	NA	NA	NA	NA	0.329850378340323	NA	NA	NA	NA	0.999960500245101	1	NA	NA	NA	NA	NA	NA
PF05240	PF05240|APOBEC-like_C-terminal_domain	6	2.38863012062582e-05	9	0	0	2.28246647039581	0.456915382575195	1	1	0.0197159610893934	1	0.887926649401734	1	NaN	0	0	1	0	9
PF05241	PF05241|Emopamil_binding_protein	20	7.96210040208607e-05	NA	NA	NA	NA	0.903210569771616	NA	NA	NA	NA	0.714188433581301	1	NA	NA	NA	NA	NA	NA
PF05250	PF05250|Uncharacterised_protein_family_(UPF0193)	6	2.38863012062582e-05	NA	NA	NA	NA	0.563174773871752	NA	NA	NA	NA	0.940791010811619	1	NA	NA	NA	NA	NA	NA
PF05253	PF05253|U11-48K-like_CHHC_zinc_finger	22	8.75831044229468e-05	4	0	0	0.27666260247222	1.92631371517497	1	1	0.999672102220587	1	0.0761021640923865	1	NaN	0	0	1	0	4
PF05255	PF05255|Uncharacterised_protein_family_(UPF0220)	22	8.75831044229468e-05	14	0	0	0.968319108652769	0.423365651686807	1	1	0.583213129680334	1	0.999457171368657	1	NaN	0	0	1	0	14
PF05276	PF05276|SH3_domain-binding_protein_5_(SH3BP5)	22	8.75831044229468e-05	29	0	0	2.00580386792359	0.656171040281755	1	1	0.000492641594951992	0.535501413712815	0.987462159552029	1	NaN	0	0	1	0	29
PF05277	PF05277|Protein_of_unknown_function_(DUF726)	11	4.37915522114734e-05	NA	NA	NA	NA	0.473158507437434	NA	NA	NA	NA	0.998856031120328	1	NA	NA	NA	NA	NA	NA
PF05279	PF05279|Aspartyl_beta-hydroxylase_N-terminal_region	13	5.17536526135595e-05	NA	NA	NA	NA	0.949667265744524	NA	NA	NA	NA	0.623693566417187	1	NA	NA	NA	NA	NA	NA
PF05281	PF05281|Neuroendocrine_protein_7B2_precursor_(Secretogranin_V)	11	4.37915522114734e-05	NA	NA	NA	NA	0.34743924356507	NA	NA	NA	NA	0.998649003436998	1	NA	NA	NA	NA	NA	NA
PF05282	PF05282|AAR2_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.572644869911635	NA	NA	NA	NA	0.993088663224363	1	NA	NA	NA	NA	NA	NA
PF05283	PF05283|Multi-glycosylated_core_protein_24_(MGC-24)	11	4.37915522114734e-05	NA	NA	NA	NA	0.574304710114277	NA	NA	NA	NA	0.96714397359256	1	NA	NA	NA	NA	NA	NA
PF05285	PF05285|SDA1	11	4.37915522114734e-05	NA	NA	NA	NA	0.526445984271421	NA	NA	NA	NA	0.993374471895593	1	NA	NA	NA	NA	NA	NA
PF05300	PF05300|Protein_of_unknown_function_(DUF737)	20	7.96210040208607e-05	NA	NA	NA	NA	0.567574576792625	NA	NA	NA	NA	0.99042250554998	1	NA	NA	NA	NA	NA	NA
PF05301	PF05301|Touch_receptor_neuron_protein_Mec-17	11	4.37915522114734e-05	NA	NA	NA	NA	0.11007506943857	NA	NA	NA	NA	0.999886638351965	1	NA	NA	NA	NA	NA	NA
PF05303	PF05303|Protein_of_unknown_function_(DUF727)	2	7.96210040208607e-06	NA	NA	NA	NA	1.42450089861679	NA	NA	NA	NA	0.409548134677419	1	NA	NA	NA	NA	NA	NA
PF05308	PF05308|Mitochondrial_fission_regulator	32	0.000127393606433377	NA	NA	NA	NA	0.48026651196691	NA	NA	NA	NA	0.999992199228131	1	NA	NA	NA	NA	NA	NA
PF05327	PF05327|RNA_polymerase_I_specific_transcription_initiation_factor_RRN3	33	0.00013137465663442	0	22	5.76811793882612	0	0.34006932021672	1.44225747352317e-10	2.35953322668391e-07	1	1	0.999999996526831	1	0	NaN	1	0	22	0
PF05334	PF05334|Protein_of_unknown_function_(DUF719)	22	8.75831044229468e-05	NA	NA	NA	NA	0.649817046775099	NA	NA	NA	NA	0.970052966134629	1	NA	NA	NA	NA	NA	NA
PF05337	PF05337|Macrophage_colony_stimulating_factor-1_(CSF-1)	22	8.75831044229468e-05	8	0	0	0.553325204944439	0.296831647924233	1	1	0.975496389816259	1	0.999999955649384	1	NaN	0	0	1	0	8
PF05346	PF05346|Eukaryotic_membrane_protein_family	11	4.37915522114734e-05	12	0	0	1.65997561483332	0.300204734832463	1	1	0.0643760365418743	1	0.99997794904267	1	NaN	0	0	1	0	12
PF05347	PF05347|Complex_1_protein_(LYR_family)	54	0.000214976710856324	9	0	0	0.253607385599535	0.329263075950918	1	1	0.999999969193259	1	0.999897834755824	1	NaN	0	0	1	0	9
PF05349	PF05349|GATA-type_transcription_activator,_N-terminal	11	4.37915522114734e-05	NA	NA	NA	NA	0.225795014232964	NA	NA	NA	NA	0.999977694680854	1	NA	NA	NA	NA	NA	NA
PF05351	PF05351|GMP-PDE,_delta_subunit	21	8.36020542219037e-05	26	0	0	1.8839405787394	0.597938648802107	1	1	0.00216229537352315	1	0.982834634977551	1	NaN	0	0	1	0	26
PF05361	PF05361|PKC-activated_protein_phosphatase-1_inhibitor	7	2.78673514073012e-05	NA	NA	NA	NA	2.05700129761652	NA	NA	NA	NA	0.0211672099571732	1	NA	NA	NA	NA	NA	NA
PF05362	PF05362|Lon_protease_(S16)_C-terminal_proteolytic_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.317524238765105	NA	NA	NA	NA	0.999997571029476	1	NA	NA	NA	NA	NA	NA
PF05365	PF05365|Ubiquinol-cytochrome_C_reductase,_UQCRX/QCR9_like	11	4.37915522114734e-05	NA	NA	NA	NA	1.49535943388246	NA	NA	NA	NA	0.21681107760607	1	NA	NA	NA	NA	NA	NA
PF05368	PF05368|NmrA-like_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.229721884045711	NA	NA	NA	NA	0.999971238723678	1	NA	NA	NA	NA	NA	NA
PF05375	PF05375|Pacifastin_inhibitor_(LCMII)	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NaN	1	0	5	0
PF05378	PF05378|Hydantoinase/oxoprolinase_N-terminal_region	11	4.37915522114734e-05	NA	NA	NA	NA	0.196173391078639	NA	NA	NA	NA	0.999969598887147	1	NA	NA	NA	NA	NA	NA
PF05383	PF05383|La_domain	61	0.000242844062263625	239	0	0	5.96185231065136	0.987309796096798	1	1	3.22977712523914e-101	5.46478289590463e-98	0.55201479587568	1	NaN	0	0	1	0	239
PF05386	PF05386|TEP1_N-terminal_domain	40	0.000159242008041721	56	0	0	2.13030203903609	0.379041108675423	1	1	3.16116171457377e-07	0.000371752617633876	0.985301981866008	1	NaN	0.863120568566631	0	2	0	56
PF05391	PF05391|Lsm_interaction_motif	11	4.37915522114734e-05	NA	NA	NA	NA	0	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
PF05395	PF05395|Protein_phosphatase_inhibitor_1/DARPP-32	15	5.97157530156455e-05	2	0	0	0.202885908479628	1.37347400075589	1	1	0.999431845653625	1	0.108339698553559	1	NaN	0	0	1	0	2
PF05399	PF05399|Ectropic_viral_integration_site_2A_protein_(EVI2A)	5	1.99052510052152e-05	NA	NA	NA	NA	1.15724940259311	NA	NA	NA	NA	0.37636548381238	1	NA	NA	NA	NA	NA	NA
PF05404	PF05404|Translocon-associated_protein,_delta_subunit_precursor_(TRAP-delta)	11	4.37915522114734e-05	NA	NA	NA	NA	0.570759619311103	NA	NA	NA	NA	0.960489253277556	1	NA	NA	NA	NA	NA	NA
PF05405	PF05405|Mitochondrial_ATP_synthase_B_chain_precursor_(ATP-synt_B)	11	4.37915522114734e-05	NA	NA	NA	NA	0.410217650081626	NA	NA	NA	NA	0.993341752903058	1	NA	NA	NA	NA	NA	NA
PF05406	PF05406|WGR_domain	22	8.75831044229468e-05	NA	NA	NA	NA	0.902478830179578	NA	NA	NA	NA	0.672239866517512	1	NA	NA	NA	NA	NA	NA
PF05422	PF05422|Stress-activated_map_kinase_interacting_protein_1_(SIN1)	11	4.37915522114734e-05	NA	NA	NA	NA	0.399408459301938	NA	NA	NA	NA	0.999982024258532	1	NA	NA	NA	NA	NA	NA
PF05427	PF05427|Acidic_fibroblast_growth_factor_binding_(FIBP)	11	4.37915522114734e-05	NA	NA	NA	NA	0.186567914302661	NA	NA	NA	NA	0.999999942477145	1	NA	NA	NA	NA	NA	NA
PF05434	PF05434|TMEM9	22	8.75831044229468e-05	NA	NA	NA	NA	0.223125140753858	NA	NA	NA	NA	0.99999765657937	1	NA	NA	NA	NA	NA	NA
PF05450	PF05450|Nicastrin	11	4.37915522114734e-05	NA	NA	NA	NA	0.704480444406847	NA	NA	NA	NA	0.916535775247548	1	NA	NA	NA	NA	NA	NA
PF05458	PF05458|Cd27_binding_protein_(Siva)	11	4.37915522114734e-05	NA	NA	NA	NA	0.227741522976351	NA	NA	NA	NA	0.999808129663216	1	NA	NA	NA	NA	NA	NA
PF05460	PF05460|Origin_recognition_complex_subunit_6_(ORC6)	7	2.78673514073012e-05	NA	NA	NA	NA	0.482721234747216	NA	NA	NA	NA	0.918368050644234	1	NA	NA	NA	NA	NA	NA
PF05461	PF05461|Apolipoprotein_L	54	0.000214976710856324	NA	NA	NA	NA	0.649768614409684	NA	NA	NA	NA	0.999863688583756	1	NA	NA	NA	NA	NA	NA
PF05470	PF05470|Eukaryotic_translation_initiation_factor_3_subunit_8_N-terminus	44	0.000175166208845894	NA	NA	NA	NA	0.123256687396221	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
PF05473	PF05473|UL45_protein	2	7.96210040208607e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF05478	PF05478|Prominin	21	8.36020542219037e-05	13	2	0.824016848403732	0.941970289369701	0.413982097680761	0.697432988826932	1	0.621676840328157	1	0.999999999999706	1	NaN	1	0	2	0	15
PF05485	PF05485|THAP_domain	83	0.000330427166686572	62	56	5.83761333567945	1.1366499691931	0.613446104711933	1.08442526458112e-24	1.82400329502544e-21	0.172374255369208	1	0.997981458041135	1	1	NaN	3	0	118	0
PF05486	PF05486|Signal_recognition_particle_9_kDa_protein_(SRP9)	11	4.37915522114734e-05	15	0	0	2.07496951854165	0.382869806742851	1	1	0.00753698380580129	1	0.966472555162638	1	NaN	1	0	2	0	15
PF05493	PF05493|ATP_synthase_subunit_H	7	2.78673514073012e-05	NA	NA	NA	NA	0.658952796639057	NA	NA	NA	NA	0.806038445915451	1	NA	NA	NA	NA	NA	NA
PF05495	PF05495|CHY_zinc_finger	10	3.98105020104304e-05	NA	NA	NA	NA	0.196350123863395	NA	NA	NA	NA	0.993860497878149	1	NA	NA	NA	NA	NA	NA
PF05499	PF05499|DNA_methyltransferase_1-associated_protein_1_(DMAP1)	11	4.37915522114734e-05	NA	NA	NA	NA	0.489222530838088	NA	NA	NA	NA	0.982781578249161	1	NA	NA	NA	NA	NA	NA
PF05502	PF05502|Dynactin_p62_family	18	7.16589036187746e-05	NA	NA	NA	NA	0.289770268265637	NA	NA	NA	NA	0.999988349255089	1	NA	NA	NA	NA	NA	NA
PF05507	PF05507|Microfibril-associated_glycoprotein_(MAGP)	13	5.17536526135595e-05	NA	NA	NA	NA	0.871002729290481	NA	NA	NA	NA	0.715122922843788	1	NA	NA	NA	NA	NA	NA
PF05510	PF05510|Sarcoglycan_alpha/epsilon	22	8.75831044229468e-05	2	0	0	0.13833130123611	0.500079949929795	1	1	0.999991874192675	1	0.999990489260815	1	NaN	0	0	1	0	2
PF05511	PF05511|Mitochondrial_ATP_synthase_coupling_factor_6	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF05517	PF05517|p25-alpha	16	6.36968032166886e-05	NA	NA	NA	NA	1.55995957302513	NA	NA	NA	NA	0.016765337367268	1	NA	NA	NA	NA	NA	NA
PF05527	PF05527|Domain_of_unknown_function_(DUF758)	11	4.37915522114734e-05	NA	NA	NA	NA	1.43576177528569	NA	NA	NA	NA	0.0736690409046795	1	NA	NA	NA	NA	NA	NA
